ClusterIdx,Timestamp,Folder_Name
23,415.476,mp_oct
23,415.7764,mp_oct
23,416.0766,mp_oct
23,416.377,mp_oct
23,416.6772,mp_oct
23,416.9775,mp_oct
21,417.2779,mp_oct
23,417.5782,mp_oct
23,417.8785,mp_oct
31,418.1787,mp_oct
31,418.479,mp_oct
11,418.7794,mp_oct
31,419.0797,mp_oct
31,419.38,mp_oct
31,419.6803,mp_oct
11,419.9806,mp_oct
31,420.2809,mp_oct
23,420.5812,mp_oct
21,420.8815,mp_oct
21,421.1818,mp_oct
25,421.4821,mp_oct
25,421.7824,mp_oct
17,422.0827,mp_oct
17,422.383,mp_oct
25,422.6834,mp_oct
23,422.9836,mp_oct
23,423.2839,mp_oct
21,423.5843,mp_oct
5,423.8846,mp_oct
17,424.1849,mp_oct
5,424.4852,mp_oct
3,424.7855,mp_oct
5,425.0858,mp_oct
11,425.3861,mp_oct
31,425.6864,mp_oct
31,425.9868,mp_oct
31,426.2871,mp_oct
11,426.5874,mp_oct
31,426.8876,mp_oct
5,427.188,mp_oct
3,427.4883,mp_oct
11,427.7886,mp_oct
17,428.0889,mp_oct
5,428.3892,mp_oct
5,428.6895,mp_oct
3,428.9899,mp_oct
5,429.2902,mp_oct
17,429.5905,mp_oct
3,429.8908,mp_oct
17,430.1911,mp_oct
25,430.4914,mp_oct
3,430.7916,mp_oct
31,431.0921,mp_oct
31,431.3923,mp_oct
29,431.6926,mp_oct
29,431.993,mp_oct
11,432.2932,mp_oct
11,432.5936,mp_oct
25,432.8939,mp_oct
25,433.1942,mp_oct
29,433.4945,mp_oct
11,433.7948,mp_oct
5,434.0951,mp_oct
5,434.3955,mp_oct
5,434.6958,mp_oct
17,434.996,mp_oct
25,435.2964,mp_oct
11,435.5967,mp_oct
11,435.897,mp_oct
3,436.1973,mp_oct
17,436.4977,mp_oct
3,436.798,mp_oct
17,437.0983,mp_oct
17,437.3986,mp_oct
5,437.6988,mp_oct
5,437.9992,mp_oct
14,438.2995,mp_oct
14,438.5998,mp_oct
3,438.9001,mp_oct
